id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Resolution,Pantalla,Brand,Family,Model,Clock Speed (GHz),Gpu Brand,Gpu Model,Gpu Type,Storage Type,Componentes_principales
710,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1760.0,1920x1080,Full HD,Intel,Core i5,7300U,2.6,Intel,HD Graphics 620,Unknown,SSD,3.1780538303479458
236,HP,Notebook,14.0,8,Windows 10,1.63,860.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,HD Graphics 620,Unknown,SSD,2.833213344056216
1194,Dell,Notebook,15.6,8,Linux,2.14,735.07,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 520,Dedicated,SSD,2.9444389791664403
1075,Vero,Notebook,14.0,2,Windows 10,1.45,210.8,1366x768,Full HD,Intel,Atom,X5-Z8350,1.44,Intel,HD Graphics 400,Unknown,Flash Storage,1.0986122886681098
498,HP,Gaming,17.3,8,Windows 10,3.35,1129.0,1920x1080,Full HD,Intel,Core i5,6300HQ,2.3,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.1780538303479458
135,Asus,Notebook,15.6,8,Windows 10,2.0,1224.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1241,Lenovo,Notebook,17.3,6,Windows 10,2.8,649.0,1600x900,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce GTX 940M,Dedicated,HDD,2.5649493574615367
67,HP,Ultrabook,12.5,4,Windows 10,1.26,1579.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
964,Asus,Notebook,15.6,4,Linux,2.0,224.0,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
39,Dell,Notebook,15.6,8,Windows 10,2.33,899.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M445,Dedicated,SSD,3.091042453358316
703,HP,Notebook,15.6,6,Windows 10,1.91,619.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 520,Dedicated,SSD,2.6390573296152584
568,Dell,Ultrabook,12.5,8,Windows 10,1.36,1472.2,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics,Unknown,SSD,2.772588722239781
563,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1499.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
591,Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,959.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R7 M460,Dedicated,SSD,2.8903717578961645
921,Dell,Notebook,15.6,8,Windows 10,2.2,985.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
481,Asus,Gaming,17.3,12,Linux,3.0,949.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,HDD,3.4011973816621555
1140,Toshiba,Notebook,15.6,8,Windows 10,2.0,1064.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
249,Dell,Workstation,15.6,8,Windows 10,1.78,2408.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,Quadro M1200,Dedicated,SSD,3.4657359027997265
510,Acer,Ultrabook,14.0,8,Windows 10,1.6,884.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
455,Dell,Notebook,15.6,8,Windows 10,2.3,469.01,1366x768,Touchscreen,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.5649493574615367
767,Toshiba,Ultrabook,12.5,8,Windows 10,1.1,1790.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
225,Lenovo,Notebook,15.6,4,Windows 10,2.1,429.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
963,Dell,Notebook,13.3,4,Windows 10,1.65,849.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
208,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
150,Asus,Notebook,15.6,4,Windows 10,2.0,586.19,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
850,HP,Notebook,15.6,4,Windows 10,1.63,689.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
196,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,1034.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1031,HP,Notebook,15.6,4,Windows 10,2.04,685.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.1972245773362196
597,MSI,Gaming,14.0,16,Windows 10,1.7,1769.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 970M,Dedicated,SSD,3.6635616461296463
105,HP,Notebook,15.6,8,Windows 10,2.04,846.5,1366x768,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 930MX,Dedicated,HDD,2.833213344056216
646,Lenovo,Notebook,15.6,4,Windows 10,2.2,409.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
843,Asus,Notebook,15.6,4,Linux,2.0,398.99,1366x768,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,HDD,1.791759469228055
303,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,869.01,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
1,Dell,Notebook,15.6,4,Windows 10,2.06,481.98,1366x768,Full HD,Intel,Core i3,6100U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.4849066497880004
815,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.3978952727983707
444,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.27,928.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1149,Lenovo,Notebook,13.3,8,Windows 10,1.4,949.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.70805020110221
678,HP,Notebook,17.3,16,Windows 10,2.9,1059.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Nvidia,GeForce MX150,Dedicated,HDD,3.258096538021482
271,Lenovo,Notebook,15.6,16,Windows 10,2.5,1099.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,AMD,Radeon R7 M360,Dedicated,Hybrid,3.332204510175204
607,MSI,Gaming,15.6,16,Windows 10,1.8,2094.48,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6375861597263857
731,Dell,Notebook,15.6,16,Windows 10,2.06,2397.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.5553480614894135
642,Asus,Gaming,17.3,8,Windows 10,3.0,1187.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,HDD,3.2188758248682006
121,Dell,Gaming,15.6,8,Windows 10,2.65,1195.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.091042453358316
499,Asus,Gaming,17.3,8,Windows 10,3.0,938.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,2.9444389791664403
997,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,1366x768,Full HD,Intel,Core i7,6500U,2.5,Nvidia,GeForce 920M,Dedicated,HDD,2.5649493574615367
1270,Dell,Gaming,15.6,8,Windows 10,2.56,819.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,HDD,2.833213344056216
1301,Dell,Notebook,15.6,8,Windows 10,2.06,955.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
344,Dell,Gaming,15.6,8,Windows 10,2.62,1498.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.332204510175204
748,Dell,Notebook,15.6,16,Windows 10,2.06,2399.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.5553480614894135
786,HP,Notebook,17.3,8,Windows 10,2.5,639.9,1600x900,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.6390573296152584
163,Lenovo,Gaming,15.6,8,Windows 10,2.4,819.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,HDD,2.833213344056216
187,Asus,Notebook,15.6,8,Windows 10,2.37,749.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
550,Dell,Notebook,15.6,4,Windows 10,2.29,490.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
696,HP,Notebook,15.6,4,Windows 10,1.86,369.0,1366x768,Full HD,AMD,A6-Series,9220,2.5,AMD,Radeon R4 Graphics,Dedicated,SSD,2.302585092994046
1294,HP,Notebook,15.6,4,Windows 10,1.86,485.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
1113,Asus,Ultrabook,15.6,16,Windows 10,1.8,1983.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
1186,HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,615.0,1366x768,Touchscreen,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,Flash Storage,1.6094379124341003
174,Dell,Notebook,15.6,16,Windows 10,1.93,1426.66,1920x1080,Full HD,Intel,Core i5,7300U,2.6,Intel,HD Graphics 620,Unknown,SSD,3.4657359027997265
1195,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,1920x1080,Full HD,Intel,Core i5,6300U,2.4,Intel,HD Graphics 520,Unknown,SSD,2.9444389791664403
576,Acer,Notebook,15.6,4,Windows 10,2.4,410.8,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
57,HP,Notebook,15.6,4,Windows 10,1.86,398.99,1920x1080,Full HD,Intel,Pentium,Quad,1.6,Intel,HD Graphics 405,Unknown,SSD,2.1972245773362196
569,Toshiba,Notebook,13.3,8,Windows 10,1.5,1210.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
10,Asus,Gaming,17.3,16,Windows 10,2.73,1799.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6109179126442243
1038,Dell,Notebook,17.3,8,Linux,2.8,1099.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
699,Lenovo,Notebook,14.0,4,Windows 10,2.1,299.0,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
458,HP,Notebook,14.0,4,Windows 10,1.48,1099.99,1366x768,Full HD,Intel,Core i5,6300U,2.4,Intel,HD Graphics 520,Unknown,SSD,2.70805020110221
244,MSI,Gaming,17.3,8,Windows 10,2.7,1199.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.332204510175204
738,HP,Netbook,11.6,2,Windows 10,1.17,209.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.3862943611198906
37,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.3978952727983707
732,HP,Notebook,15.6,6,Windows 10,2.04,579.0,1366x768,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,HDD,2.8903717578961645
1173,Lenovo,Notebook,14.0,8,Windows 10,1.75,1116.02,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon RX 550,Dedicated,SSD,2.8903717578961645
113,HP,Notebook,17.3,8,Windows 10,2.63,1200.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 930MX,Dedicated,SSD,3.1354942159291497
1146,Dell,Notebook,15.6,8,Windows 10,2.02,1142.4,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
1100,Acer,Notebook,15.6,8,Windows 10,2.4,799.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce GTX 950M,Dedicated,SSD,2.8903717578961645
407,Lenovo,Notebook,14.0,8,No OS,1.5,799.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M460,Dedicated,SSD,3.091042453358316
1256,HP,Notebook,15.6,8,Windows 10,1.91,979.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 940MX,Dedicated,HDD,2.995732273553991
269,Dell,Notebook,15.6,4,Windows 7,2.24,737.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
404,Acer,Notebook,15.6,4,Linux,2.4,289.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
897,Lenovo,Notebook,14.0,8,Windows 10,1.75,1049.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
436,HP,Workstation,15.6,8,Windows 10,2.31,1534.0,1920x1080,Full HD,Intel,Core i7,7820HQ,2.9,Intel,HD Graphics 620,Unknown,SSD,3.367295829986474
717,Asus,Ultrabook,15.6,8,Windows 10,1.7,977.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 940MX,Dedicated,SSD,2.8903717578961645
595,Dell,Notebook,15.6,4,Linux,2.2,324.0,1366x768,Full HD,Intel,Pentium,Quad,1.6,Intel,HD Graphics,Unknown,HDD,1.9459101490553132
276,Asus,Ultrabook,13.3,8,Windows 10,1.45,1280.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
812,Google,Ultrabook,12.3,16,Chrome OS,1.1,2199.0,2400x1600,Touchscreen,Intel,Core i7,7Y75,1.3,Intel,HD Graphics 615,Unknown,SSD,3.6375861597263857
497,Dell,Notebook,15.6,4,Linux,2.2,274.9,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics,Unknown,HDD,1.9459101490553132
85,Dell,Notebook,17.3,8,Linux,2.8,889.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,SSD,2.772588722239781
557,HP,Notebook,17.3,8,Windows 10,2.5,977.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce 930MX,Dedicated,SSD,2.8903717578961645
757,Lenovo,Notebook,15.6,8,Windows 10,2.3,1011.99,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 940MX,Dedicated,SSD,2.8903717578961645
564,Dell,Notebook,15.6,8,Windows 10,2.36,889.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R7 M445,Dedicated,SSD,2.8903717578961645
895,Acer,Notebook,15.6,4,Windows 10,2.23,616.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 940MX,Dedicated,HDD,2.4849066497880004
365,HP,Ultrabook,12.5,4,Windows 10,1.26,1559.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
769,Lenovo,Notebook,14.0,8,Windows 7,1.7,1199.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
324,Acer,2 in 1 Convertible,13.3,8,Windows 10,1.5,847.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
844,Samsung,Ultrabook,13.3,8,Windows 10,0.81,1499.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
924,Dell,Notebook,15.6,8,Windows 10,2.2,919.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
221,MSI,Gaming,17.3,16,Windows 10,2.9,2029.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
348,Dell,Ultrabook,13.3,8,Windows 10,1.21,1949.0,3840x2160,4K Ultra HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
229,Acer,Notebook,15.6,6,Windows 10,2.1,409.0,1366x768,Full HD,AMD,A9-Series,9420,3.0,AMD,Radeon R5,Dedicated,HDD,2.0794415416798357
168,Dell,Notebook,15.6,8,Windows 10,2.18,795.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
74,Apple,Ultrabook,15.4,16,macOS,1.83,2537.45,2880x1800,Retina Display,Intel,Core i7,2.7GHz,2.7,AMD,Radeon Pro 455,Dedicated,SSD,3.784189633918261
405,Lenovo,Gaming,15.6,16,Windows 10,2.4,1199.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
760,Lenovo,Notebook,15.6,8,Windows 10,2.05,739.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
941,HP,2 in 1 Convertible,13.3,8,Windows 10,1.29,1499.0,3840x2160,4K Ultra HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
868,Dell,Gaming,15.6,16,Windows 10,3.49,2813.75,1920x1080,Full HD,Intel,Core i7,7820HK,2.9,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.912023005428146
65,Lenovo,Notebook,15.6,4,Windows 10,2.4,609.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 920M,Dedicated,HDD,2.3978952727983707
314,MSI,Gaming,15.6,8,Windows 10,2.4,1229.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960M,Dedicated,SSD,3.258096538021482
1034,Lenovo,Notebook,14.0,4,Windows 10,1.7,699.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
1114,Dell,Gaming,15.6,8,Windows 10,2.56,1060.49,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
1175,Lenovo,Notebook,15.6,8,Windows 10,1.99,1729.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
321,Lenovo,Notebook,15.6,4,Windows 10,2.1,493.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
467,HP,Notebook,14.0,4,Windows 10,1.54,1000.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
1022,Dell,Ultrabook,13.3,16,Windows 10,1.21,2499.0,3840x2160,4K Ultra HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,3.332204510175204
629,Lenovo,Notebook,15.6,6,Windows 10,2.2,579.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.772588722239781
433,Lenovo,Gaming,15.6,8,Windows 10,2.5,1048.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
1169,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,3200x1800,Quad HD+,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,3.332204510175204
741,Dell,Ultrabook,13.3,8,Windows 10,1.29,1477.0,3200x1800,Quad HD+,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
131,Asus,Gaming,15.6,8,Windows 10,2.45,699.0,1920x1080,Full HD,AMD,FX,9830P,3.0,AMD,Radeon RX 560,Dedicated,HDD,2.4849066497880004
1035,Asus,Notebook,15.6,4,Windows 10,2.0,344.0,1920x1080,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
1130,Dell,Notebook,15.6,4,Windows 10,1.9,825.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
787,Asus,Gaming,17.3,8,Windows 10,2.7,1599.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.4011973816621555
1092,Asus,Notebook,15.6,4,Windows 10,2.0,349.0,1366x768,Full HD,AMD,E-Series,7110,1.8,AMD,Radeon R2 Graphics,Dedicated,HDD,2.1972245773362196
1058,Acer,Notebook,15.6,12,Windows 10,2.4,1009.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce GTX 950M,Dedicated,SSD,3.091042453358316
1132,HP,Notebook,15.6,6,Windows 10,2.19,764.0,1366x768,Full HD,Intel,Core i7,6500U,2.5,AMD,Radeon R5 M330,Dedicated,HDD,2.70805020110221
335,Asus,Gaming,15.6,16,Windows 10,2.34,2325.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.713572066704308
847,Lenovo,Notebook,17.3,4,Windows 10,2.79,589.0,1600x900,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 920MX,Dedicated,HDD,2.3978952727983707
999,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,2282.0,2560x1440,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1275,Acer,Notebook,13.3,4,Windows 10,1.6,655.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
1079,Microsoft,Ultrabook,13.5,4,Windows 10 S,1.252,989.0,2256x1504,Touchscreen,Intel,Core M,m3-7Y30,2.2,Intel,HD Graphics 615,Unknown,SSD,2.70805020110221
3,HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1700.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
107,Lenovo,Notebook,15.6,4,Windows 10,2.2,309.0,1366x768,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,HDD,1.791759469228055
119,Lenovo,Notebook,15.6,8,Windows 10,2.29,459.0,1366x768,Full HD,Intel,Core i3,6100U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.772588722239781
393,HP,Gaming,15.6,8,Windows 10,2.62,899.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,HDD,3.2188758248682006
1120,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960M,Dedicated,HDD,3.1780538303479458
58,Dell,Ultrabook,13.3,8,Windows 10,1.23,1399.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
594,Apple,Ultrabook,13.3,8,macOS,1.37,1958.9,2560x1600,Retina Display,Intel,Core i5,2.9GHz,2.9,Intel,Iris Graphics 550,Unknown,SSD,3.58351893845611
864,Dell,Notebook,15.6,8,Windows 10,2.18,836.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
11,Lenovo,Notebook,14.0,2,Windows 10,1.42,249.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.3862943611198906
274,HP,Notebook,14.0,4,Windows 10,1.64,779.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
442,Dell,Ultrabook,13.3,8,Windows 10,1.29,1458.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
686,Dell,Notebook,15.6,4,Windows 10,2.3,499.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R7 M440,Dedicated,SSD,2.0794415416798357
1243,Dell,Ultrabook,13.3,8,Windows 10,1.29,1499.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
406,Dell,Notebook,15.6,4,Windows 10,2.18,586.6,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.1972245773362196
30,HP,Notebook,15.6,4,No OS,1.86,259.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
1039,Acer,Gaming,17.3,16,Windows 10,4.2,1935.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6109179126442243
1144,Asus,Gaming,17.3,32,Windows 10,3.8,2799.0,1920x1080,Full HD,Intel,Core i7,6820HK,2.7,Nvidia,GeForce GTX 1080,Dedicated,SSD,4.127134385045092
429,Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,935.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Nvidia,GeForce 940MX,Dedicated,SSD,2.995732273553991
320,MSI,Gaming,18.4,32,Windows 10,4.4,2799.0,1920x1080,Full HD,Intel,Core i7,6920HQ,2.9,Nvidia,GTX 980 SLI,Unknown,SSD,4.189654742026425
664,Acer,Notebook,15.6,2,Chrome OS,2.19,199.0,1366x768,Full HD,Intel,Celeron,Dual,1.5,Intel,HD Graphics,Unknown,SSD,1.791759469228055
1008,Lenovo,Notebook,15.6,4,Windows 10,2.2,399.0,1920x1080,Full HD,AMD,A6-Series,9220,2.5,AMD,R4 Graphics,Unknown,SSD,2.302585092994046
